trip_id,service_id,trip_headsign,route_id,shape_id,origin,destination,start_time,end_time,road_grade,total_time,total_distance,avg_speed,avg_acceleration,stop_density,has_station,dist_to_station,time_at_station
133965:304752,304752,JUNOT to University,9,3312,Waterfront Terminal,Lakehead University,06:00:00,06:20:00,-2.701,20.0,9.397,20.293241379310352,641.7522758620682,3.086091305735873,-,0.0,-
133957:300315,300315,JUNOT to Waterfront,9,3096,Lakehead University,Waterfront Terminal,06:20:00,06:40:00,-2.429,20.0,8.69,21.33125274725276,772.8990141287278,2.991944764096663,Waterfront Terminal,8.69,06:40:00
133966:305012,305012,JUNOT to University,9,3312,Waterfront Terminal,Lakehead University,06:40:00,07:00:00,-2.701,20.0,9.397,20.29324137931033,641.7522758620686,3.086091305735873,-,0.0,-
133958:301077,301077,JUNOT to Waterfront,9,3096,Lakehead University,Waterfront Terminal,07:00:00,07:20:00,-2.429,20.0,8.69,21.33125274725277,772.8990141287285,2.991944764096663,Waterfront Terminal,8.69,07:20:00
133967:305398,305398,JUNOT to University,9,3312,Waterfront Terminal,Lakehead University,07:20:00,07:40:00,-2.701,20.0,9.397,20.29324137931032,641.7522758620685,3.086091305735873,-,0.0,-
133959:299460,299460,JUNOT to Waterfront,9,3096,Lakehead University,Waterfront Terminal,07:40:00,08:00:00,-2.429,20.0,8.69,21.33125274725276,772.8990141287302,2.991944764096663,Waterfront Terminal,8.69,08:00:00
133968:305582,305582,JUNOT to University,9,3312,Waterfront Terminal,Lakehead University,08:00:00,08:20:00,-2.701,20.0,9.397,20.293241379310302,641.7522758620656,3.086091305735873,-,0.0,-
133960:300722,300722,JUNOT to Waterfront,9,3096,Lakehead University,Waterfront Terminal,08:20:00,08:40:00,-2.429,20.0,8.69,21.331252747252734,772.899014128731,2.991944764096663,Waterfront Terminal,8.69,08:40:00
133969:305742,305742,JUNOT to Intercity,9,3313,Waterfront Terminal,Intercity Shopping Centre,08:40:00,09:16:00,-2.448,36.0,14.669,20.177499409681264,546.1433695088898,2.9995228031904015,-,0.0,-
133961:300116,300116,JUNOT to Waterfront,9,3096,Lakehead University,Waterfront Terminal,09:00:00,09:20:00,-2.429,20.0,8.69,21.33125274725277,772.8990141287287,2.991944764096663,Waterfront Terminal,8.69,09:20:00
133970:304693,304693,JUNOT to Intercity,9,3313,Waterfront Terminal,Intercity Shopping Centre,09:20:00,09:56:00,-2.448,36.0,14.669,20.177499409681243,546.1433695088798,2.9995228031904015,-,0.0,-
133935:299570,299570,JUNOT to Waterfront,9,3261,Intercity Shopping Centre,Waterfront Terminal,09:25:00,09:59:00,-2.492,34.0,14.185,21.783393939393942,666.6469147129962,2.960874162848079,Waterfront Terminal,14.185,09:59:00
133936:299210,299210,JUNOT to Waterfront,9,3261,Intercity Shopping Centre,Waterfront Terminal,09:56:00,10:30:00,-2.492,34.0,14.185,21.78339393939392,666.6469147129914,2.960874162848079,Waterfront Terminal,14.185,10:30:00
133971:304706,304706,JUNOT to Intercity,9,3313,Waterfront Terminal,Intercity Shopping Centre,10:00:00,10:34:00,-2.448,34.0,14.669,19.68771428571428,531.7085565862751,2.9995228031904015,-,0.0,-
133937:305335,305335,JUNOT to Waterfront,9,3261,Intercity Shopping Centre,Waterfront Terminal,10:25:00,10:59:00,-2.492,34.0,14.185,18.644000000000016,378.8744126984157,2.960874162848079,Waterfront Terminal,14.185,10:59:00
133972:305469,305469,JUNOT to Intercity,9,3313,Waterfront Terminal,Intercity Shopping Centre,10:30:00,11:04:00,-2.448,34.0,14.669,19.68771428571428,531.7085565862751,2.9995228031904015,-,0.0,-
133938:304730,304730,JUNOT to Waterfront,9,3261,Intercity Shopping Centre,Waterfront Terminal,10:55:00,11:29:00,-2.492,34.0,14.185,18.644000000000016,378.8744126984157,2.960874162848079,Waterfront Terminal,14.185,11:29:00
