route_id,trip_id,trip_headsign,origin,destination,start_time,end_time,delay,energy_rate,energy_consumed,initial_soc,final_soc,total_distance,total_time,avg_speed,avg_acceleration,shape_id,road_grade,has_station,dist_from_station
3M,135672:300617,MEMORIAL to Airport,Waterfront Terminal,City Hall Terminal,06:10:00,06:29:00,0 min,0.9697434126647163,6.961787959519999,90,81.2977650506,7.179,19.0,17.17984000000001,330.57536000000056,3276,-1.562,no,0.0
3M,135559:299410,MEMORIAL to Jumbo Gardens,City Hall Terminal,Waterfront Terminal,06:45:00,07:14:00,16.0 min,0.9228551117572764,7.8359627539310335,90,80.2050465575862,8.491,29.0,13.818049261083749,266.3142237860674,3281,-1.743,yes,8.491
3M,135693:300847,MEMORIAL to Northwood,Waterfront Terminal,City Hall Terminal,07:15:00,07:44:00,1.0 min,0.9581957360313401,7.50075622165333,90,80.62405472293334,7.828,29.0,13.095253333333323,195.80785777777743,3278,-1.562,no,0.0
3M,135573:299783,MEMORIAL to Jumbo Gardens,City Hall Terminal,Waterfront Terminal,07:45:00,08:14:00,1.0 min,0.9228551117572765,7.835962753931034,90,80.2050465575862,8.491,29.0,13.818049261083766,266.3142237860649,3281,-1.743,yes,8.491
3M,135710:300327,MEMORIAL to Northwood,Waterfront Terminal,City Hall Terminal,08:15:00,08:44:00,1.0 min,0.9581957360313403,7.500756221653332,90,80.62405472293334,7.828,29.0,13.095253333333355,195.80785777777783,3278,-1.562,no,0.0
3M,135587:299674,MEMORIAL to Jumbo Gardens,City Hall Terminal,Waterfront Terminal,08:45:00,09:14:00,1.0 min,0.9228551117572766,7.835962753931035,90,80.2050465575862,8.491,29.0,13.818049261083784,266.3142237860669,3281,-1.743,yes,8.491
3M,135728:301656,MEMORIAL to Northwood,Waterfront Terminal,City Hall Terminal,09:15:00,09:44:00,1.0 min,0.9581957360313403,7.500756221653332,90,80.62405472293334,7.828,29.0,13.095253333333355,195.80785777777783,3278,-1.562,no,0.0
3M,135601:301583,MEMORIAL to Jumbo Gardens,City Hall Terminal,Waterfront Terminal,09:45:00,10:14:00,1.0 min,0.9228551117572766,7.835962753931035,90,80.2050465575862,8.491,29.0,13.818049261083784,266.3142237860669,3281,-1.743,yes,8.491
3M,135379:301248,MEMORIAL to Northwood,Waterfront Terminal,City Hall Terminal,10:15:00,10:44:00,1.0 min,0.9581957360313403,7.500756221653332,90,80.62405472293334,7.828,29.0,13.095253333333355,195.80785777777783,3278,-1.562,no,0.0
3M,135350:301637,MEMORIAL to Jumbo Gardens,City Hall Terminal,Waterfront Terminal,10:45:00,11:14:00,1.0 min,0.9228551117572766,7.835962753931035,90,80.2050465575862,8.491,29.0,13.818049261083784,266.3142237860669,3281,-1.743,yes,8.491
3M,135383:301008,MEMORIAL to Northwood,Waterfront Terminal,City Hall Terminal,11:15:00,11:44:00,1.0 min,0.9581957360313403,7.500756221653332,90,80.62405472293334,7.828,29.0,13.095253333333355,195.80785777777783,3278,-1.562,no,0.0
3M,135354:299965,MEMORIAL to Jumbo Gardens,City Hall Terminal,Waterfront Terminal,11:45:00,12:14:00,1.0 min,0.9228551117572766,7.835962753931035,90,80.2050465575862,8.491,29.0,13.818049261083784,266.3142237860669,3281,-1.743,yes,8.491
3M,135387:299785,MEMORIAL to Northwood,Waterfront Terminal,City Hall Terminal,12:15:00,12:44:00,1.0 min,0.9581957360313403,7.500756221653332,90,80.62405472293334,7.828,29.0,13.095253333333355,195.80785777777783,3278,-1.562,no,0.0
3M,135358:299381,MEMORIAL to Jumbo Gardens,City Hall Terminal,Waterfront Terminal,12:45:00,13:14:00,1.0 min,0.9228551117572766,7.835962753931035,90,80.2050465575862,8.491,29.0,13.818049261083784,266.3142237860669,3281,-1.743,yes,8.491
3M,135391:299115,MEMORIAL to Northwood,Waterfront Terminal,City Hall Terminal,13:15:00,13:44:00,1.0 min,0.9581957360313403,7.500756221653332,90,80.62405472293334,7.828,29.0,13.095253333333355,195.80785777777783,3278,-1.562,no,0.0
3M,135362:301738,MEMORIAL to Jumbo Gardens,City Hall Terminal,Waterfront Terminal,13:45:00,14:14:00,1.0 min,0.9228551117572766,7.835962753931035,90,80.2050465575862,8.491,29.0,13.818049261083784,266.3142237860669,3281,-1.743,yes,8.491
3M,135395:299987,MEMORIAL to Northwood,Waterfront Terminal,City Hall Terminal,14:15:00,14:44:00,1.0 min,0.9581957360313403,7.500756221653332,90,80.62405472293334,7.828,29.0,13.095253333333355,195.80785777777783,3278,-1.562,no,0.0
3M,135366:299278,MEMORIAL to Jumbo Gardens,City Hall Terminal,Waterfront Terminal,14:45:00,15:14:00,1.0 min,0.9228551117572766,7.835962753931035,90,80.2050465575862,8.491,29.0,13.818049261083784,266.3142237860669,3281,-1.743,yes,8.491
3M,135399:299883,MEMORIAL to Northwood,Waterfront Terminal,City Hall Terminal,15:15:00,15:44:00,1.0 min,0.9581957360313403,7.500756221653332,90,80.62405472293334,7.828,29.0,13.095253333333355,195.80785777777783,3278,-1.562,no,0.0
3M,135370:301494,MEMORIAL to Jumbo Gardens,City Hall Terminal,Waterfront Terminal,15:45:00,16:14:00,1.0 min,0.9228551117572765,7.835962753931034,90,80.2050465575862,8.491,29.0,13.818049261083768,266.31422378606885,3281,-1.743,yes,8.491
3M,135403:301752,MEMORIAL to Northwood,Waterfront Terminal,City Hall Terminal,16:15:00,16:44:00,1.0 min,0.9581957360313398,7.500756221653328,90,80.62405472293334,7.828,29.0,13.095253333333284,195.807857777776,3278,-1.562,no,0.0
3M,135374:299897,MEMORIAL to Jumbo Gardens,City Hall Terminal,Waterfront Terminal,16:45:00,17:14:00,1.0 min,0.9228551117572759,7.835962753931029,90,80.20504655758621,8.491,29.0,13.818049261083678,266.3142237860655,3281,-1.743,yes,8.491
3M,135407:301378,MEMORIAL to Northwood,Waterfront Terminal,City Hall Terminal,17:15:00,17:39:00,1.0 min,0.9507436826980068,7.442421548159998,90,80.6969730648,7.828,24.0,15.887817142857124,382.29007673470113,3278,-1.562,no,0.0
