route_id,trip_id,trip_headsign,origin,destination,start_time,end_time,fuel_consumed,co2_emission,fuel_cost,total_time,total_distance,maintenance_cost,operation_cost,trip_type,energy_rate,energy_consumed,initial_soc,soc_before_charge,final_soc,charge_time,energy_charged,energy_cost
12,135551:301080,to City Hall,City Hall Terminal,City Hall Terminal,06:20:00,06:44:00,2.2399999999999998,5.259519999999999,4.4799999999999995,24.0,9.947,5.222175,34.0,service,0,0,0,0,0,0,0,0
12,135561:304148,to City Hall,City Hall Terminal,City Hall Terminal,06:45:00,07:14:00,2.7066666666666666,6.355253333333333,5.413333333333333,29.0,9.947,5.222175,41.083333333333336,service,0,0,0,0,0,0,0,0
12,135568:304392,to City Hall,City Hall Terminal,City Hall Terminal,07:15:00,07:44:00,2.7066666666666666,6.355253333333333,5.413333333333333,29.0,9.947,5.222175,41.083333333333336,service,0,0,0,0,0,0,0,0
12,135575:303908,to City Hall,City Hall Terminal,City Hall Terminal,07:45:00,08:14:00,2.7066666666666666,6.355253333333333,5.413333333333333,29.0,9.947,5.222175,41.083333333333336,service,0,0,0,0,0,0,0,0
12,135582:304264,to City Hall,City Hall Terminal,City Hall Terminal,08:15:00,08:44:00,2.7066666666666666,6.355253333333333,5.413333333333333,29.0,9.947,5.222175,41.083333333333336,service,0,0,0,0,0,0,0,0
12,135589:303855,to City Hall,City Hall Terminal,City Hall Terminal,08:45:00,09:14:00,2.7066666666666666,6.355253333333333,5.413333333333333,29.0,9.947,5.222175,41.083333333333336,service,0,0,0,0,0,0,0,0
12,135596:303892,to City Hall,City Hall Terminal,City Hall Terminal,09:15:00,09:44:00,2.7066666666666666,6.355253333333333,5.413333333333333,29.0,9.947,5.222175,41.083333333333336,service,0,0,0,0,0,0,0,0
12,135603:304342,to City Hall,City Hall Terminal,City Hall Terminal,09:45:00,10:14:00,2.7066666666666666,6.355253333333333,5.413333333333333,29.0,9.947,5.222175,41.083333333333336,service,0,0,0,0,0,0,0,0
12,134712:303923,to City Hall,City Hall Terminal,City Hall Terminal,10:15:00,10:44:00,2.7066666666666666,6.355253333333333,5.413333333333333,29.0,9.947,5.222175,41.083333333333336,service,0,0,0,0,0,0,0,0
12,134713:304185,to City Hall,City Hall Terminal,City Hall Terminal,10:45:00,11:14:00,2.7066666666666666,6.355253333333333,5.413333333333333,29.0,9.947,5.222175,41.083333333333336,service,0,0,0,0,0,0,0,0
12,134714:304340,to City Hall,City Hall Terminal,City Hall Terminal,11:15:00,11:44:00,2.7066666666666666,6.355253333333333,5.413333333333333,29.0,9.947,5.222175,41.083333333333336,service,0,0,0,0,0,0,0,0
12,134715:304543,to City Hall,City Hall Terminal,City Hall Terminal,11:45:00,12:14:00,2.7066666666666666,6.355253333333333,5.413333333333333,29.0,9.947,5.222175,41.083333333333336,service,0,0,0,0,0,0,0,0
