route_id,trip_id,trip_headsign,origin,destination,start_time,end_time,fuel_consumed,co2_emission,fuel_cost,total_time,total_distance,maintenance_cost,operation_cost,trip_type,energy_rate,energy_consumed,initial_soc,soc_before_charge,final_soc,charge_time,energy_charged,energy_cost
1,135647:304267,MAINLINE to Current River,Mary & Neebing,Cowan & Hodder,06:27:00,07:37:00,6.533333333333333,15.340266666666665,10.453333333333333,70.0,21.149,11.103225,99.16666666666667,service,0,0,0,0,0,0,0,0
1,135608:300153,MAINLINE to Westfort,Cowan & Hodder,Mary & Neebing,07:37:00,08:52:00,7.0,16.436,11.200000000000001,75.0,23.021,12.086025000000001,106.25,service,0,0,0,0,0,0,0,0
1,135652:303336,MAINLINE to Current River,Mary & Neebing,Cowan & Hodder,08:52:00,10:07:00,7.0,16.436,11.200000000000001,75.0,21.149,11.103225,106.25,service,0,0,0,0,0,0,0,0
1,135058:301775,MAINLINE to Westfort,Cowan & Hodder,Mary & Neebing,10:07:00,11:22:00,7.0,16.436,11.200000000000001,75.0,23.021,12.086025000000001,106.25,service,0,0,0,0,0,0,0,0
1,135076:303040,MAINLINE to Current River,Mary & Neebing,Cowan & Hodder,11:22:00,12:37:00,7.0,16.436,11.200000000000001,75.0,21.149,11.103225,106.25,service,0,0,0,0,0,0,0,0
1,135063:300136,MAINLINE to Westfort,Cowan & Hodder,Mary & Neebing,12:37:00,13:52:00,7.0,16.436,11.200000000000001,75.0,23.021,12.086025000000001,106.25,service,0,0,0,0,0,0,0,0
1,135081:303433,MAINLINE to Current River,Mary & Neebing,Cowan & Hodder,13:52:00,15:07:00,7.0,16.436,11.200000000000001,75.0,21.149,11.103225,106.25,service,0,0,0,0,0,0,0,0
1,135068:301613,MAINLINE to Westfort,Cowan & Hodder,Mary & Neebing,15:07:00,16:22:00,7.0,16.436,11.200000000000001,75.0,23.021,12.086025000000001,106.25,service,0,0,0,0,0,0,0,0
1,135086:303181,MAINLINE to Current River,Mary & Neebing,Cowan & Hodder,16:22:00,17:37:00,7.0,16.436,11.200000000000001,75.0,21.149,11.103225,106.25,service,0,0,0,0,0,0,0,0
1,135073:303616,MAINLINE to Westfort,Cowan & Hodder,Mary & Neebing,17:37:00,18:47:00,6.533333333333333,15.340266666666665,10.453333333333333,70.0,23.021,12.086025000000001,99.16666666666667,service,0,0,0,0,0,0,0,0
